,loss
121,0.4611878991127014
122,0.5158376097679138
123,0.6702300906181335
124,0.5991784334182739
125,0.4993428587913513
126,0.39829689264297485
127,0.5447419285774231
128,0.8263475298881531
129,0.47306421399116516
130,0.7480753064155579
131,0.6786906719207764
132,0.4192036986351013
133,0.49766460061073303
134,0.6061094999313354
135,0.585155725479126
136,0.5607721209526062
137,0.7444382309913635
138,0.48412251472473145
139,0.579814612865448
140,0.5195272564888
141,0.35429754853248596
142,0.47922974824905396
143,0.496806263923645
144,0.6744937896728516
145,0.4768701195716858
146,0.4603728950023651
147,0.4651409685611725
148,0.5527070164680481
149,0.5940473675727844
150,0.5491857528686523
151,0.5274910926818848
152,0.5640895366668701
153,0.5829339027404785
154,0.4013032913208008
155,0.3527221083641052
156,0.40979301929473877
157,0.3726547062397003
158,0.4897667169570923
159,0.5544862151145935
160,0.36321815848350525
161,0.5876074433326721
162,0.5982502698898315
163,0.6026797890663147
164,0.4228600263595581
165,0.33140864968299866
166,0.40006253123283386
167,0.498771071434021
168,0.4438631534576416
169,0.49560096859931946
170,0.6318587064743042
171,0.5858681201934814
172,0.4704342782497406
173,0.717357873916626
174,0.5635536313056946
175,0.43914082646369934
176,0.5753654837608337
177,0.6313042044639587
178,0.5721008777618408
179,0.5944112539291382
180,0.5382094383239746
181,0.31497859954833984
182,0.4783753454685211
183,0.43517667055130005
184,0.5604088306427002
185,0.27930164337158203
186,0.39600563049316406
187,0.5317885875701904
188,0.679388701915741
189,0.5564490556716919
190,0.37289491295814514
191,0.3970327079296112
192,0.36710619926452637
193,0.5451225638389587
194,0.7265529036521912
195,0.5196459293365479
196,0.2677585482597351
197,0.34610146284103394
198,0.4252960681915283
199,0.5152135491371155
200,0.4637660086154938
201,0.4540720283985138
202,0.43766558170318604
203,0.49571070075035095
204,0.6667026281356812
205,0.38441476225852966
206,0.48829981684684753
207,0.48196327686309814
208,0.5426630973815918
209,0.5625215172767639
210,0.3345840573310852
211,0.3658284842967987
212,0.5219869017601013
213,0.4091458022594452
214,0.553164541721344
215,0.423287034034729
216,0.3336917757987976
217,0.43908846378326416
218,0.5756931304931641
219,0.5588026642799377
220,0.22355210781097412
221,0.5048676133155823
222,0.5300202369689941
223,0.4662763178348541
224,0.3639915883541107
225,0.4397064447402954
226,0.5070836544036865
227,0.38954511284828186
228,0.6284159421920776
229,0.4900510013103485
230,0.3692398965358734
231,0.43047699332237244
232,0.3558240234851837
233,0.2514697015285492
234,0.36406806111335754
235,0.34224897623062134
236,0.4535588026046753
237,0.34611743688583374
238,0.36559146642684937
239,0.4124103784561157
240,0.27557244896888733
241,0.39145955443382263
242,0.6963587403297424
243,0.46442919969558716
244,0.374911367893219
245,0.3200782239437103
246,0.2932608425617218
247,0.5433728694915771
248,0.5771801471710205
249,0.43238288164138794
250,0.4043896496295929
251,0.42212167382240295
252,0.3381647765636444
253,0.49960100650787354
254,0.4324093163013458
255,0.5130853652954102
256,0.42464953660964966
257,0.47357380390167236
258,0.35896050930023193
259,0.42776137590408325
