,loss
0,2.0594053268432617
1,1.973694086074829
2,2.1434082984924316
3,1.7149708271026611
4,1.8491930961608887
5,2.3566856384277344
6,1.7745393514633179
7,2.341057538986206
8,1.9846850633621216
9,2.262284755706787
10,1.8754127025604248
11,2.23388671875
12,0.7642877101898193
13,1.9028123617172241
14,1.8433122634887695
15,1.8688664436340332
16,1.7031166553497314
17,1.5463907718658447
18,1.9729812145233154
19,1.8205440044403076
20,2.0079615116119385
21,2.3186519145965576
22,1.961427092552185
23,1.6062413454055786
24,2.0225517749786377
25,1.8828998804092407
26,1.558423638343811
27,1.4031157493591309
28,1.8445312976837158
29,1.3916531801223755
30,1.466382622718811
31,1.8449478149414062
32,1.8256785869598389
33,1.5556546449661255
34,1.6507856845855713
35,1.725921869277954
36,1.5986419916152954
37,1.975234031677246
38,1.9341310262680054
39,1.9530978202819824
40,1.7535126209259033
41,1.927669644355774
42,1.9600616693496704
43,1.4864453077316284
44,1.0724600553512573
45,1.6099878549575806
46,1.4698647260665894
47,1.3309584856033325
48,1.5065250396728516
49,1.4376085996627808
50,1.373814344406128
51,1.5181905031204224
52,1.3963189125061035
53,1.6569132804870605
54,1.2035820484161377
55,1.4800119400024414
56,1.37087881565094
57,1.146241307258606
58,1.2052088975906372
59,1.3355491161346436
60,2.0191736221313477
61,0.9739521145820618
62,1.4500271081924438
63,1.435620903968811
64,1.0979262590408325
65,1.4579046964645386
66,1.1659588813781738
67,1.6975892782211304
68,1.5198558568954468
69,1.2982182502746582
70,1.8479722738265991
71,0.8869576454162598
72,1.2742558717727661
73,1.4710698127746582
74,1.4972642660140991
75,1.3434828519821167
76,1.353478193283081
77,1.132514476776123
78,1.2240877151489258
79,1.061723232269287
80,1.4046550989151
81,1.1541688442230225
82,1.420113444328308
83,1.091178059577942
84,1.4227632284164429
85,0.889896035194397
86,1.666428565979004
87,0.9479709267616272
88,1.4529598951339722
89,1.5368752479553223
90,1.6338127851486206
91,1.5316176414489746
92,1.092753529548645
93,1.3842788934707642
94,1.163759469985962
95,1.390378475189209
96,1.1871826648712158
97,1.2018667459487915
98,1.5114418268203735
99,1.000988245010376
100,1.4642585515975952
101,1.5889595746994019
102,1.1635849475860596
103,0.8355354070663452
104,1.3253669738769531
105,1.307432770729065
106,1.089678168296814
107,0.993490993976593
108,1.23503577709198
109,1.0304831266403198
110,1.2499403953552246
111,1.136365532875061
112,1.415471076965332
113,1.0974340438842773
114,1.2738885879516602
115,0.9436140656471252
116,1.7425874471664429
117,1.319869041442871
118,1.209073781967163
119,1.1607283353805542
120,1.1280921697616577
121,1.103006362915039
122,0.8324232697486877
123,1.2743096351623535
124,0.8671218156814575
125,0.9962908029556274
126,1.1783714294433594
127,1.2762929201126099
128,1.162951946258545
129,1.0119349956512451
130,0.7552928924560547
131,1.0327352285385132
132,1.119749903678894
133,0.8291782736778259
134,1.208388090133667
135,1.030478835105896
136,0.9763253927230835
137,1.5122727155685425
138,1.3674471378326416
139,0.8550587892532349
140,1.5921506881713867
141,1.4997999668121338
142,1.3616273403167725
143,0.9975265860557556
144,0.7720232605934143
145,1.1168127059936523
146,1.517992377281189
147,1.2201945781707764
148,1.0294569730758667
149,1.14739191532135
150,0.9133617281913757
151,1.3797616958618164
152,0.8355019092559814
153,0.8194838166236877
154,1.0361636877059937
155,1.2964681386947632
156,0.9682970643043518
157,0.8291933536529541
158,0.8176227807998657
159,1.05756676197052
160,0.8112822771072388
161,0.9073785543441772
162,1.2426360845565796
163,1.036232829093933
164,0.9920936822891235
165,1.1409000158309937
166,1.096257209777832
167,0.7780929803848267
168,0.9317195415496826
169,1.5550758838653564
170,1.1557395458221436
171,1.1093443632125854
172,1.0764744281768799
173,1.2841877937316895
174,1.205775260925293
175,1.0035812854766846
176,0.9798299074172974
177,1.244657039642334
178,1.2669875621795654
179,1.255531668663025
180,0.8241743445396423
181,0.6975886225700378
182,1.0315245389938354
183,0.7915591597557068
184,0.8254332542419434
185,1.050537109375
186,1.0463569164276123
187,1.0398708581924438
188,0.9258365631103516
189,0.9904653429985046
190,1.16042160987854
191,0.8852149248123169
192,0.8441962599754333
193,0.9501235485076904
194,0.5787716507911682
195,1.0000317096710205
196,1.417738914489746
197,0.9433165192604065
198,0.9482114315032959
199,1.2933160066604614
200,0.9130756855010986
201,0.9307571053504944
202,1.4803409576416016
203,0.7204151749610901
204,0.9873601198196411
205,1.2349838018417358
206,1.2549543380737305
207,0.46186262369155884
208,0.9919904470443726
209,0.7687032222747803
210,1.1496307849884033
211,0.7581425905227661
212,0.7007279396057129
213,0.7654504776000977
214,1.2541838884353638
215,1.0792979001998901
216,0.8151360154151917
217,1.043792486190796
218,0.829831600189209
219,0.7628395557403564
220,0.9282470345497131
221,1.331311821937561
222,1.301013708114624
223,1.1479014158248901
224,1.0389395952224731
225,1.0179280042648315
226,0.9184735417366028
227,1.2564162015914917
228,1.097215175628662
229,0.9466397762298584
230,1.2049306631088257
231,1.1021467447280884
232,0.8742665648460388
233,1.49250328540802
234,1.1650843620300293
235,0.8738528490066528
236,0.7976617813110352
237,1.0960315465927124
238,0.8962202072143555
239,1.1766130924224854
240,1.0100115537643433
241,1.0439560413360596
242,0.8916113376617432
243,0.9542140960693359
244,0.9305450916290283
